age,education,marital-status,relationship,sex,income
43,Some-college,,Husband,Male,
39,,Married-civ-spouse,Husband,Male,>50K
51,,Separated,,Female,<=50K
71,Some-college,Never-married,Not-in-family,,
33,12th,Divorced,Unmarried,,
,,Divorced,Own-child,,<=50K
30,,Married-spouse-absent,Unmarried,Male,<=50K
20,5th-6th,Married-spouse-absent,Other-relative,,
,HS-grad,,Husband,Male,<=50K
39,HS-grad,Married-civ-spouse,,,>50K
62,Some-college,Married-civ-spouse,Husband,Male,
37,HS-grad,Never-married,Own-child,Male,
28,,Never-married,Not-in-family,,<=50K
23,,Never-married,,Male,<=50K
39,Bachelors,Married-civ-spouse,Wife,Female,
50,Bachelors,Widowed,Unmarried,Male,
31,,Never-married,Unmarried,,<=50K
45,,Married-civ-spouse,,Male,
23,Bachelors,,Own-child,Male,<=50K
47,10th,,,Male,<=50K
59,HS-grad,,Not-in-family,,<=50K
32,Assoc-acdm,Married-civ-spouse,,Male,<=50K
82,,Widowed,,,
49,,,Husband,,>50K
74,HS-grad,Widowed,Not-in-family,Male,<=50K
22,Some-college,Never-married,Own-child,,<=50K
32,Some-college,Married-civ-spouse,,,
34,Bachelors,Married-civ-spouse,,Male,>50K
59,,Married-civ-spouse,Husband,Male,
36,,,Husband,,>50K
59,11th,,Unmarried,Female,<=50K
47,,,Not-in-family,Male,
53,,,Husband,Male,<=50K
25,Some-college,Never-married,,,
44,Bachelors,Divorced,Not-in-family,,<=50K
57,Prof-school,,Wife,Female,
,,Married-civ-spouse,Husband,Male,
58,,,Husband,Male,
39,Bachelors,Married-civ-spouse,Husband,,
32,HS-grad,Never-married,Own-child,Male,<=50K
45,7th-8th,Divorced,Not-in-family,Male,
47,Bachelors,,,,>50K
52,,Married-civ-spouse,Husband,,
56,1st-4th,Separated,,Male,<=50K
52,HS-grad,Divorced,Not-in-family,,<=50K
34,HS-grad,Never-married,,Female,
36,,,Husband,Male,<=50K
41,HS-grad,Married-spouse-absent,Not-in-family,,<=50K
30,,Never-married,Own-child,,<=50K
44,Bachelors,Married-civ-spouse,Husband,,<=50K
17,Some-college,Never-married,,Female,<=50K
34,Some-college,Never-married,Unmarried,Female,
41,Some-college,Separated,Not-in-family,Male,
29,HS-grad,Never-married,Not-in-family,,
25,9th,Never-married,Other-relative,Male,
42,,,Unmarried,,<=50K
48,,Married-civ-spouse,Husband,Male,>50K
26,Assoc-voc,Never-married,Not-in-family,Male,<=50K
,HS-grad,,,,
46,Bachelors,Married-civ-spouse,Husband,Male,<=50K
38,,Married-civ-spouse,Husband,Male,>50K
49,,Married-civ-spouse,Husband,,
23,,Never-married,Own-child,Female,<=50K
46,Bachelors,Never-married,Not-in-family,,>50K
30,,,Unmarried,Male,
49,HS-grad,Married-civ-spouse,Husband,,>50K
47,Assoc-voc,Divorced,,,<=50K
,,Married-civ-spouse,,Male,>50K
31,,Divorced,Own-child,Male,<=50K
,,,,,
45,Assoc-acdm,Divorced,Unmarried,Female,
,Bachelors,Married-civ-spouse,Husband,,
26,,Never-married,Not-in-family,Male,<=50K
38,,Married-civ-spouse,Husband,,
31,Some-college,Never-married,Not-in-family,,<=50K
36,Assoc-acdm,,Not-in-family,,
31,Bachelors,Married-civ-spouse,Husband,,>50K
30,Bachelors,,Husband,Male,<=50K
37,HS-grad,Married-civ-spouse,Husband,Male,
30,Bachelors,,Not-in-family,Male,>50K
21,,Married-civ-spouse,Wife,Female,<=50K
73,10th,,Not-in-family,,<=50K
38,,,,,>50K
30,,Never-married,Not-in-family,Male,<=50K
33,HS-grad,,Husband,Male,>50K
52,Bachelors,,Husband,,
58,Some-college,Divorced,Unmarried,,<=50K
34,,,,Female,
35,HS-grad,Married-civ-spouse,,,
59,HS-grad,Married-civ-spouse,Husband,,>50K
45,,Divorced,Unmarried,Female,
27,Some-college,Never-married,Not-in-family,Male,
31,Doctorate,Never-married,Not-in-family,,
45,,Never-married,Other-relative,,<=50K
40,,Separated,Other-relative,Female,<=50K
27,,Married-civ-spouse,,Male,<=50K
19,HS-grad,Never-married,Own-child,,
29,5th-6th,Never-married,Not-in-family,Male,<=50K
34,Some-college,Married-civ-spouse,,,
32,Assoc-acdm,,Husband,Male,
49,11th,,Husband,Male,
33,,Divorced,Unmarried,Female,
74,7th-8th,Married-civ-spouse,Husband,,<=50K
62,Bachelors,Married-civ-spouse,Husband,,
39,HS-grad,Married-civ-spouse,,Male,
43,HS-grad,Divorced,Unmarried,Female,<=50K
22,Some-college,Never-married,Not-in-family,Female,<=50K
24,HS-grad,Married-civ-spouse,Husband,,<=50K
76,HS-grad,Married-civ-spouse,Husband,,>50K
25,Some-college,Never-married,,,
19,,,Not-in-family,Female,<=50K
,Assoc-acdm,Divorced,Unmarried,,
,11th,,,,<=50K
61,HS-grad,Married-civ-spouse,,,
47,Bachelors,Married-civ-spouse,Husband,Male,<=50K
37,,Divorced,Unmarried,,<=50K
50,,Divorced,,,
27,,Never-married,Not-in-family,Male,<=50K
58,HS-grad,Divorced,,Female,
,HS-grad,Married-civ-spouse,Husband,,<=50K
39,Assoc-acdm,,Husband,,
36,Some-college,Never-married,Not-in-family,Female,<=50K
56,Bachelors,Married-civ-spouse,Husband,,
26,HS-grad,Married-civ-spouse,Husband,Male,
23,Bachelors,Never-married,Own-child,,<=50K
47,,,Not-in-family,Male,
68,12th,,Not-in-family,Female,<=50K
47,Some-college,,Not-in-family,,
45,,Married-civ-spouse,,,
26,Some-college,Married-civ-spouse,Husband,Male,<=50K
20,HS-grad,Never-married,Own-child,Male,
46,Some-college,Never-married,Own-child,,<=50K
37,,Married-civ-spouse,Husband,,
37,Some-college,Married-civ-spouse,Husband,Male,
43,,Married-civ-spouse,,Male,
59,Masters,,Not-in-family,,<=50K
39,,Divorced,Unmarried,,<=50K
32,Some-college,Divorced,Not-in-family,Female,<=50K
63,Some-college,Married-civ-spouse,Husband,Male,
45,Bachelors,Married-civ-spouse,Husband,,>50K
59,,Divorced,Unmarried,Female,<=50K
36,12th,Never-married,,,<=50K
26,HS-grad,Never-married,Other-relative,,<=50K
34,HS-grad,Divorced,,Female,<=50K
41,HS-grad,Married-civ-spouse,,,
26,HS-grad,Never-married,,Male,
53,HS-grad,Divorced,Not-in-family,,
33,HS-grad,Married-civ-spouse,Wife,Female,>50K
46,Bachelors,Married-civ-spouse,Husband,Male,>50K
79,HS-grad,,Not-in-family,Female,
31,HS-grad,,,Female,
24,,,Not-in-family,Male,
57,HS-grad,Divorced,,Female,<=50K
40,HS-grad,Separated,Unmarried,Female,<=50K
41,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
20,Some-college,,,Male,<=50K
45,11th,Never-married,Not-in-family,Female,<=50K
27,Assoc-voc,Separated,Unmarried,,<=50K
36,5th-6th,Married-spouse-absent,Other-relative,,<=50K
30,HS-grad,,Husband,Male,<=50K
36,Bachelors,Married-civ-spouse,Wife,Female,
25,HS-grad,Married-spouse-absent,Not-in-family,,<=50K
30,Some-college,Never-married,,Female,<=50K
31,HS-grad,,,Female,
,,Married-civ-spouse,,,
26,11th,Never-married,Unmarried,Male,<=50K
25,Bachelors,Never-married,Not-in-family,Male,<=50K
29,Assoc-voc,Never-married,,Female,
24,Some-college,Never-married,Own-child,Female,
41,HS-grad,,Husband,,
35,Masters,Never-married,Not-in-family,Male,
57,,Married-civ-spouse,Wife,,>50K
21,11th,Never-married,,Female,<=50K
29,,,Own-child,Female,
36,Some-college,,Husband,Male,
20,Some-college,Never-married,Own-child,Female,<=50K
51,Bachelors,Married-civ-spouse,Husband,Male,
39,11th,Married-civ-spouse,Husband,Male,<=50K
36,Bachelors,Married-civ-spouse,Husband,Male,<=50K
40,Prof-school,Married-civ-spouse,Husband,,>50K
61,,Married-civ-spouse,Husband,,<=50K
,,Married-civ-spouse,Husband,,
20,,Never-married,Own-child,Male,<=50K
21,HS-grad,Separated,Own-child,Female,<=50K
40,,,Unmarried,Female,<=50K
46,,,Husband,,<=50K
21,Some-college,,,Male,<=50K
,,Married-civ-spouse,Husband,,<=50K
39,Bachelors,Married-civ-spouse,Husband,,<=50K
38,HS-grad,Married-civ-spouse,Husband,,<=50K
30,,Separated,Unmarried,,
28,9th,Never-married,Unmarried,,<=50K
32,Bachelors,Married-civ-spouse,,,>50K
46,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
40,,Married-civ-spouse,Husband,Male,<=50K
47,HS-grad,Married-civ-spouse,Wife,Female,>50K
44,10th,Married-civ-spouse,Husband,Male,<=50K
38,HS-grad,Married-civ-spouse,,Male,
51,,,Not-in-family,,>50K
46,Bachelors,Married-civ-spouse,Husband,Male,>50K
51,,,Husband,Male,>50K
45,Doctorate,Widowed,,,>50K
20,Some-college,Never-married,,Female,
44,Bachelors,Married-civ-spouse,Husband,,
33,Assoc-voc,Married-civ-spouse,Husband,,
18,HS-grad,Never-married,Own-child,,
61,,Separated,,Male,
50,Bachelors,Never-married,Not-in-family,Female,
47,,Never-married,Own-child,Male,
34,Bachelors,,Husband,Male,>50K
53,HS-grad,Married-civ-spouse,Husband,,
39,Some-college,Married-civ-spouse,Husband,,
58,HS-grad,Married-civ-spouse,Husband,,
66,,Married-civ-spouse,Husband,Male,<=50K
26,11th,Never-married,Not-in-family,Male,<=50K
41,,,,Male,
47,Some-college,Married-civ-spouse,Husband,,
31,Assoc-voc,Married-civ-spouse,Husband,,
52,,Married-civ-spouse,Husband,,>50K
29,,Married-civ-spouse,Husband,,
43,9th,,,,<=50K
42,,Married-civ-spouse,Husband,Male,
35,Some-college,,Not-in-family,,<=50K
41,HS-grad,Married-civ-spouse,Husband,,<=50K
34,Bachelors,,Husband,,
52,Some-college,,Husband,,<=50K
61,Some-college,Married-civ-spouse,Husband,Male,<=50K
39,HS-grad,Separated,Unmarried,,<=50K
19,,,Not-in-family,Female,<=50K
46,,Married-civ-spouse,Husband,Male,
39,Some-college,Never-married,Not-in-family,Male,<=50K
22,Some-college,Never-married,Not-in-family,,<=50K
30,HS-grad,Separated,Not-in-family,Female,<=50K
40,Assoc-voc,Divorced,,,
43,,,,Male,
37,5th-6th,,Husband,Male,
23,Assoc-acdm,,Own-child,,
39,Assoc-acdm,,Not-in-family,,
54,Masters,Married-civ-spouse,Husband,Male,
46,Some-college,Married-civ-spouse,Husband,Male,<=50K
20,,Never-married,Own-child,,<=50K
50,Bachelors,Married-civ-spouse,,,>50K
17,,Never-married,Own-child,,<=50K
36,,Married-civ-spouse,Husband,Male,
37,HS-grad,,,Male,<=50K
,HS-grad,Divorced,,,<=50K
50,HS-grad,Married-civ-spouse,Husband,,>50K
38,,,Husband,Male,
63,HS-grad,Married-civ-spouse,Husband,,<=50K
53,HS-grad,Married-civ-spouse,Husband,,
40,Bachelors,Divorced,,Female,
23,Some-college,Never-married,Not-in-family,Male,
20,HS-grad,Never-married,,,<=50K
46,Some-college,Married-civ-spouse,Husband,,
28,10th,,,,<=50K
59,,Divorced,Not-in-family,Male,<=50K
41,Bachelors,Married-civ-spouse,Husband,,
33,Preschool,Married-civ-spouse,Husband,Male,
56,,,Husband,Male,<=50K
50,,Married-civ-spouse,Husband,Male,>50K
31,,Never-married,Not-in-family,Female,
41,,Divorced,,Male,<=50K
38,,Married-civ-spouse,,Female,>50K
25,Assoc-acdm,Never-married,Own-child,,
18,HS-grad,Never-married,Other-relative,Female,
49,Bachelors,Divorced,Unmarried,Female,
39,Some-college,Never-married,Own-child,Male,
,Some-college,Never-married,Own-child,Female,<=50K
21,Some-college,Never-married,Own-child,Female,
35,Bachelors,,Husband,Male,<=50K
21,HS-grad,Never-married,Unmarried,Female,<=50K
38,HS-grad,Married-civ-spouse,Husband,Male,>50K
55,7th-8th,Widowed,Unmarried,Female,
31,HS-grad,Divorced,Not-in-family,Male,
17,11th,Never-married,Own-child,Male,
,Bachelors,Married-civ-spouse,Husband,Male,>50K
25,,Never-married,Not-in-family,Male,
39,,Married-civ-spouse,Husband,Male,
50,7th-8th,,Husband,,<=50K
,Bachelors,,Wife,Female,
50,Some-college,Married-civ-spouse,,Male,
63,10th,Married-civ-spouse,Husband,,
31,HS-grad,Married-civ-spouse,Husband,,<=50K
23,Bachelors,Never-married,Own-child,,
18,,,Own-child,Male,<=50K
43,,Divorced,Unmarried,Female,
34,Some-college,,Husband,Male,
18,,Never-married,Own-child,Male,<=50K
46,HS-grad,,Husband,,
35,,,Unmarried,Female,>50K
46,Masters,Never-married,,,<=50K
,,Married-civ-spouse,Husband,,>50K
31,7th-8th,Never-married,Not-in-family,Female,<=50K
27,,Divorced,Unmarried,Female,<=50K
41,Masters,Married-civ-spouse,Husband,Male,<=50K
,HS-grad,Never-married,Own-child,Male,<=50K
55,Bachelors,Married-civ-spouse,Husband,,
34,HS-grad,,Not-in-family,Female,
44,,,Not-in-family,Female,
26,,Never-married,Not-in-family,Female,<=50K
36,Assoc-voc,,Wife,,>50K
69,9th,Married-civ-spouse,Husband,,<=50K
33,Some-college,Never-married,Unmarried,Female,
30,Assoc-voc,,Husband,Male,<=50K
35,HS-grad,Married-civ-spouse,Wife,Female,>50K
,,Never-married,Not-in-family,Female,>50K
21,Some-college,Never-married,Own-child,,
18,11th,Never-married,Other-relative,Male,<=50K
35,Some-college,Married-civ-spouse,Husband,,>50K
20,HS-grad,Married-civ-spouse,Husband,Male,<=50K
,Masters,Married-civ-spouse,Husband,,
46,,Married-civ-spouse,Husband,Male,<=50K
,Bachelors,Never-married,,Female,<=50K
40,Prof-school,Married-civ-spouse,Husband,,
40,,Divorced,,,<=50K
31,Bachelors,Never-married,Not-in-family,Female,<=50K
32,Doctorate,Married-civ-spouse,Husband,,
23,Some-college,Divorced,Own-child,,
25,,,Not-in-family,,<=50K
37,Some-college,,Husband,Male,<=50K
18,Some-college,Never-married,Own-child,,<=50K
55,HS-grad,Widowed,Not-in-family,,
52,9th,Divorced,,,<=50K
26,HS-grad,Never-married,Own-child,,<=50K
37,,Never-married,Not-in-family,Male,
39,HS-grad,Divorced,,Female,<=50K
62,Bachelors,,Not-in-family,Female,>50K
19,Some-college,Never-married,Own-child,Female,<=50K
,HS-grad,Married-civ-spouse,Husband,,
51,,,Husband,Male,
55,HS-grad,Divorced,,,
30,HS-grad,,,Male,
59,Some-college,Married-civ-spouse,Husband,Male,<=50K
45,10th,Married-civ-spouse,Husband,Male,<=50K
52,,,Husband,Male,>50K
21,HS-grad,Never-married,Own-child,,<=50K
31,HS-grad,Married-civ-spouse,Husband,Male,
29,Some-college,,Own-child,,
24,HS-grad,Married-civ-spouse,,,<=50K
17,10th,Never-married,Own-child,Male,
47,HS-grad,Divorced,,Female,<=50K
46,Some-college,Married-civ-spouse,Husband,Male,>50K
32,HS-grad,Divorced,Unmarried,Female,<=50K
34,,,Not-in-family,,<=50K
63,12th,Married-civ-spouse,,Male,
21,Some-college,,,Male,
18,HS-grad,,Other-relative,,
49,,,Husband,Male,>50K
81,HS-grad,Widowed,Not-in-family,,
36,Assoc-acdm,Married-civ-spouse,Husband,Male,
47,HS-grad,Married-civ-spouse,Husband,,>50K
36,Masters,Married-civ-spouse,Husband,,>50K
39,Assoc-voc,,,,
46,Bachelors,,Not-in-family,,<=50K
43,Some-college,Married-civ-spouse,Wife,Female,
39,Bachelors,Divorced,Unmarried,,
29,,Separated,Not-in-family,,<=50K
23,HS-grad,,Own-child,,<=50K
57,10th,Married-civ-spouse,,,
38,HS-grad,Never-married,Unmarried,,
25,Bachelors,Never-married,Own-child,Female,
39,Some-college,Married-civ-spouse,Husband,Male,<=50K
24,Some-college,,Not-in-family,,<=50K
56,Masters,Married-civ-spouse,Husband,,
39,,Divorced,Not-in-family,Female,
23,Assoc-voc,Never-married,Unmarried,Female,<=50K
17,11th,Never-married,Not-in-family,,<=50K
67,HS-grad,Divorced,Not-in-family,,
41,Bachelors,Never-married,Not-in-family,Male,<=50K
24,Bachelors,Never-married,Own-child,Female,<=50K
,,,,Male,
30,,Divorced,,,<=50K
47,HS-grad,Married-civ-spouse,Husband,Male,
56,,Never-married,Not-in-family,,<=50K
51,HS-grad,Divorced,Not-in-family,,
57,Some-college,Married-civ-spouse,,,
34,,Divorced,,Female,<=50K
24,,,,,<=50K
57,,Married-civ-spouse,,,<=50K
,HS-grad,Married-civ-spouse,Husband,Male,>50K
23,HS-grad,,Not-in-family,,<=50K
35,7th-8th,,,,<=50K
58,,Married-civ-spouse,,Male,<=50K
19,HS-grad,Never-married,Own-child,,<=50K
19,7th-8th,,Not-in-family,Male,
68,Doctorate,Married-civ-spouse,Husband,Male,>50K
,Some-college,Married-civ-spouse,Husband,,
17,11th,Never-married,Own-child,,
53,,,,,>50K
37,Doctorate,Married-civ-spouse,Husband,,
21,,Never-married,,Male,<=50K
63,HS-grad,Married-civ-spouse,Husband,,
31,Some-college,Married-spouse-absent,Unmarried,,<=50K
29,HS-grad,Married-civ-spouse,Husband,Male,
43,,Married-civ-spouse,Husband,Male,
27,Prof-school,Never-married,Not-in-family,Female,
25,HS-grad,,Other-relative,,
28,,Never-married,Not-in-family,,<=50K
54,HS-grad,Divorced,,,
74,Some-college,Widowed,Not-in-family,,<=50K
31,Some-college,Never-married,,Female,<=50K
23,Some-college,Never-married,Not-in-family,Male,<=50K
19,,Never-married,Own-child,,<=50K
39,,Widowed,Not-in-family,,
61,HS-grad,Married-civ-spouse,,Female,
59,HS-grad,Married-civ-spouse,Wife,Female,>50K
27,,,Wife,,>50K
19,Some-college,Never-married,Own-child,,
23,,Never-married,Own-child,,
25,HS-grad,Divorced,Not-in-family,,
40,Some-college,Married-civ-spouse,Husband,,>50K
53,11th,Divorced,Not-in-family,Female,
32,Bachelors,Never-married,,Male,<=50K
72,Doctorate,Married-civ-spouse,Husband,Male,
61,7th-8th,Married-civ-spouse,Husband,Male,
42,HS-grad,Married-civ-spouse,Husband,,<=50K
,10th,Never-married,Own-child,,<=50K
73,HS-grad,,Husband,Male,<=50K
41,,Separated,Not-in-family,,<=50K
23,Some-college,Never-married,,Female,
23,HS-grad,Never-married,Not-in-family,Female,<=50K
65,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
,HS-grad,Married-civ-spouse,,Female,
52,Bachelors,Married-civ-spouse,,Male,>50K
24,Bachelors,Never-married,Own-child,,
23,,Married-civ-spouse,,Male,
30,,Divorced,,,
26,,,,Male,
37,HS-grad,,,Male,<=50K
17,,Never-married,Own-child,,
31,,Married-civ-spouse,Husband,,<=50K
52,,Separated,,,
63,Bachelors,Never-married,Not-in-family,Male,<=50K
27,HS-grad,,Not-in-family,,
31,9th,,Husband,,
71,,Widowed,Not-in-family,Female,<=50K
35,Bachelors,Married-civ-spouse,Husband,Male,<=50K
44,HS-grad,Married-civ-spouse,Wife,Female,
36,,Married-civ-spouse,Husband,Male,<=50K
22,Bachelors,Never-married,Other-relative,Female,<=50K
,,Married-civ-spouse,Husband,Male,<=50K
30,Bachelors,Divorced,Unmarried,,<=50K
60,HS-grad,Married-civ-spouse,,Male,<=50K
25,,Never-married,Own-child,Female,
76,7th-8th,Widowed,Not-in-family,,
,HS-grad,Divorced,Not-in-family,,<=50K
26,,Married-civ-spouse,,Male,<=50K
45,12th,Married-civ-spouse,,Male,
32,Some-college,Divorced,Unmarried,,
,HS-grad,Never-married,Not-in-family,Male,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,
63,Bachelors,Never-married,,Male,
23,Assoc-acdm,,Unmarried,,<=50K
61,10th,Married-civ-spouse,Husband,,<=50K
31,,Married-civ-spouse,Husband,,<=50K
25,9th,,Husband,,<=50K
33,HS-grad,Never-married,Own-child,Female,<=50K
39,,Married-civ-spouse,Wife,,
,Bachelors,Married-civ-spouse,,,
26,,Never-married,,Female,<=50K
,,Never-married,Own-child,,
18,,Never-married,,Male,
34,Bachelors,Married-civ-spouse,Husband,,>50K
44,Masters,Married-civ-spouse,,Male,
31,,Divorced,,,<=50K
44,HS-grad,Married-civ-spouse,,Male,>50K
42,Prof-school,Married-civ-spouse,Husband,Male,>50K
43,,Married-civ-spouse,Husband,Male,
33,Bachelors,Married-civ-spouse,,,
21,,Never-married,Own-child,,<=50K
30,HS-grad,,Husband,Male,>50K
55,HS-grad,Married-civ-spouse,,,<=50K
57,,Never-married,Not-in-family,,<=50K
37,HS-grad,Never-married,Not-in-family,,<=50K
32,HS-grad,,,Male,
62,,Married-civ-spouse,Husband,Male,>50K
31,Bachelors,Never-married,Not-in-family,Male,>50K
51,,Married-civ-spouse,,Male,
37,Masters,,Unmarried,Female,<=50K
45,5th-6th,Married-civ-spouse,Husband,Male,
47,Some-college,Married-civ-spouse,Husband,Male,<=50K
31,HS-grad,,,,<=50K
75,11th,Married-civ-spouse,Husband,,<=50K
43,Masters,,Husband,Male,
39,Assoc-acdm,Married-civ-spouse,Husband,Male,
30,,,Husband,,>50K
27,5th-6th,,,,
44,,,Husband,Male,<=50K
53,Masters,,Not-in-family,,>50K
,Bachelors,Married-civ-spouse,Husband,,<=50K
18,,,Own-child,Female,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,
20,HS-grad,Never-married,,,
,Some-college,Married-civ-spouse,Husband,,<=50K
,HS-grad,Divorced,Not-in-family,,<=50K
46,HS-grad,Married-civ-spouse,Husband,Male,<=50K
51,,Married-civ-spouse,Husband,,
35,,,Other-relative,,
24,7th-8th,Never-married,Other-relative,,<=50K
30,Some-college,Divorced,,,
70,HS-grad,,Husband,,<=50K
,,Married-civ-spouse,Husband,,<=50K
34,HS-grad,Married-civ-spouse,Husband,Male,
46,HS-grad,Married-civ-spouse,Husband,,>50K
70,,,Wife,,
37,,Married-civ-spouse,Husband,,<=50K
36,Some-college,Divorced,Unmarried,,<=50K
23,,Never-married,Other-relative,,
28,HS-grad,Married-civ-spouse,Husband,Male,<=50K
44,Some-college,Married-civ-spouse,Husband,,>50K
,HS-grad,Divorced,Not-in-family,,<=50K
53,Some-college,Married-civ-spouse,Husband,,>50K
23,Some-college,Married-civ-spouse,Husband,Male,
26,,Never-married,,Male,<=50K
21,,Married-civ-spouse,Husband,Male,<=50K
34,,Divorced,,,<=50K
43,11th,Married-civ-spouse,Husband,,
,Some-college,,Other-relative,Male,
41,,Married-civ-spouse,,,
36,HS-grad,Married-civ-spouse,,Male,<=50K
41,,Married-civ-spouse,Wife,,
27,,Never-married,Not-in-family,,<=50K
42,Some-college,Married-civ-spouse,,Male,
27,,Never-married,Own-child,,
41,HS-grad,Divorced,Own-child,,<=50K
32,,Married-civ-spouse,Other-relative,,
21,,,,Male,<=50K
44,Bachelors,,Husband,,
29,Bachelors,,,,<=50K
